#    FORMAT : FocalMechanism_Associated | csv format
#    Author : Tobias Diehl, Swiss Seismological Service, ETH Zurich
#    Version: 20260116 | 2026/01/16
# 01 YYYY   : Origin-Time of preferred location method - Year
# 02 MM     : Origin-Time of preferred location method - Month
# 03 DD     : Origin-Time of preferred location method - Day
# 04 HH     : Origin-Time of preferred location method - Hour
# 05 MI     : Origin-Time of preferred location method - Minute
# 06 SS     : Origin-Time of preferred location method - Second
# 07 Lat    : Preferred location method: latitude  (in deg)
# 08 Lon    : Preferred location method: longitude (in deg)
# 09 Dep    : Preferred location method: focal depth (below sea level, in km)
# 10 Mag    : Preferred location method: Magnitude as reported in bulletin
# 11 CAT-ID : ID of catalog used for preferred location:
#             -> BULLETIN   : Location is from SED (absolute) bulletin
#             -> ABSRELOC   : Location is from absolute-relocation catalog (the updated Diehl et. al. 2021 paper)
#             -> DDR-<ClID> : Location if from regional relative-relocation catalog. The ID of the regional catalog is indicated by <ClID> | NOTE: Relative errors of the regional catalogs should be ignored since biased by absolute shifts of clusters
#             -> DDC-<ClID> : Location if from local (cluster) relative-relocation catalog. The specific cluster is indicated by <ClID> | NOTE: Most reliable since most thorough QC. Absolute location can be shifted in respect to DDR solutions
# 12 ALQ    : Absolute location quality parameters: Location Quality A-D using a modified definition of Lee et al 2023 (GJI):
#             -> A : Gap < 160deg && Nobs >= 10 && RMS <= 0.5 s && MDIst <= 1.5*edep -> Well locatable in epicentre and depth, absolute errors are likely realistic for epi and depth
#             -> B : Gap < 160deg && Nobs >= 10 && RMS <= 0.5 s && MDIst >  1.5*edep -> Well locatable in epicentre          , absolute errors are likely realistic for epi
#             -> C : If neither A,B and D                                            -> fairly well-locatable in epicentre and fairly-well to poorly locatable in depth, absolute errors can be underestimated
#             -> D : Gap > 180deg || Nobs < 5   || RMS > 0.5 s                       -> Poorly locatable in epicentre and depth, absolute errors most likely underestimated/unreliable
# 13 AP     : Active plane e.g. from relative-relocations; 0: Unknown; 1: Plane-1; 2: Plane-2
# 14 S1     : Strike1 deg - Definition Aki & Richards
# 15 D1     : Dip1    deg - Definition Aki & Richards
# 16 R1     : Rake1   deg - Definition Aki & Richards
# 17 S2     : Strike2 deg - Definition Aki & Richards
# 18 D2     : Dip2    deg - Definition Aki & Richards
# 19 R2     : Rake2   deg - Definition Aki & Richards
# 20 Paz    : P-axis azimuth
# 21 Ppl    : P-axis plunge
# 22 Taz    : T-axis azimuth
# 23 Tpl    : T-axis plunge
# 24 FMQ    : Quality of focal mechanism (1-4) - 1: highest quality; not fully consistent over time and between Deichmann and Diehl. Only class 1-2 remain
# 25 FMT    : Type of focal mechanism as reported in original file (SS: Strike-Slip, NF: Normal-Fault, TF: Thrust/Reverse-Fault, ON: Oblique-Normal (transtensional), OT: Oblique-Thrust (transpresional, etc.))
# 26 ScR    : Scalar rake value indicating faulting regime following Mazzotti et al.: BSGF 2021 - -1: normal fault; 0: strike-slip; +1:thrust/reverse
# 27 ME     : Method either FM (from first-motion solution) or MT (from double-couple solution of moment tensor)
# 28 Mw     : Corresponding moment magnitude either from (in order of preferrance): MT, Mw_spec, Ml2Mw_scaling
# 29 M0     : Corresponding seismic moment in Nm - from MT or converted from preferred Mw
# 30 EvID_KP: Event-ID following traditional SED definition (KP-system)
# 31 EvID_DD: Event-ID to be used for hypoDD relative relocations
# 32 CH-X   : CH-coordinates in m of preferred location method - 999000: outside of defined range
# 33 CH-Y   : CH-coordinates in m of preferred location method - 999000: outside of defined range
# 34 FMCAT-OTDa: Indicates origin-time date information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 35 FMCAT-OTTi: Indicates origin-time time information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 36 FMCAT-LAT: Indicates location    information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 37 FMCAT-LON: Indicates location    information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 38 FMCAT-DEP: Indicates location    information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 39 FMCAT-MAG: Indicates magnitude   information originally reported in Deichmann+Diehl FM-catalog. Especially for events in 90ies and 80ies magnitudes, depth and OT can deviate significantly
# 40 MiDis  : Distance to closest statiion in km of preferred absolute location (additional information for reliability of hypocenter)
# 41 Depi     : Control - Difference in epicenter (km) between preferred method and original solution in Deichmann+Diehl FM catalog
# 42 Ddep     : Control - Difference in f. depthr (km) between preferred method and original solution in Deichmann+Diehl FM catalog
# 43 Dmag     : Control - Difference in magnitude      between preferred method and original solution in Deichmann+Diehl FM catalog
# 44 Region : Region/Name provided in original FM-catalog
# 45 FMCAT-REF: Lists links with references provided in an external file of N. Deichmann (maintained by T. DIehl)
#
#01  |02|03|04|05|06  |07       |08         |09       |10   |11    |12 |13|14|15 |16  |17 |18 |19  |20 |21 |22 |23 |24 |25 |26    |27|28   |29           |30               |31       |32     |33     |34        |35        |36       |37       |38       |39       |40   |41  |42  |43  |44    |45       |
#YYYY|MM|DD|HH|MI|SS.S|Lat      |Lon        |Dep      |Mag  |CAT-ID|ALQ|AP|S1|D1 |R1  |S2 |D2 |R2  |Paz|Ppl|Taz|Tpl|FMQ|FMT|ScR   |ME|Mw   |M0           |EvID_KP          |EvID_DD  |CH-X   |CH-Y   |FMCAT-OTDa|FMCAT-OTTi|FMCAT-Lat|FMCAT-Lon|FMCAT-Dep|FMCAT-MAG|MiDis|Depi|Ddep|Dmag|Region|FMCAT-Ref|
2001|10|01|06|36|22.5| 46.560781|  10.349338|    5.187| 4.20|DDR-SE0 |C|0|146| 59| -72|293| 36|-117| 96| 70|223| 12| 9|  NF|-0.750|MT| 3.76|   5.5270e+14|KP200110010636   |200100268| 823139| 160751|2001/10/01|06:36:22.0| 46.553|  10.335|    5.0| 4.2|  9.2|  1.4|  0.2| 0.0| Bormio |?|
2002|01|10|19|27|26.0| 47.580999|   9.067000|   23.344| 3.10|DDR-NE0 |A|0|312| 68|-158|213| 70| -24|172| 31|263|  1| 1|  SS|-0.256|FM| 2.93|   2.7861e+13|KP200201101927   |200200018| 722499| 271304|2002/01/10|19:27:00.0| 47.594|   9.055|   25.0| 3.1| 22.3|  1.7| -1.7| 0.0|Maerstetten|32|
2002|04|29|15|14|09.6| 46.099743|   8.475233|   21.713| 3.80|ABSRELOC|C|0|170| 68| -31|273| 61|-154|129| 37|223|  4| 2|  ON|-0.317|MT| 3.51|   2.3416e+14|KP200204291513   |200200267| 680160| 105889|2002/04/29|15:14:00.0| 46.102|   8.457|   21.0| 3.8| 34.2|  1.4|  0.7| 0.0|S.Maria Magg.|32 33|
2002|05|31|16|50|33.7| 46.317468|   7.350275|    4.135| 3.50|DDR-SW0 |A|0| 46| 24| -94|231| 66| -88|145| 69|319| 21| 1|  NF|-0.967|FM| 3.23|   8.6667e+13|KP200205311649   |200200323| 593193| 129567|2002/05/31|16:51:00.0| 46.322|   7.359|    5.0| 3.5|  6.1|  0.8| -0.9| 0.0|Anzere|32|
2002|12|09|22|41|55.7| 45.967437|   7.934093|    8.995| 2.70|DDR-SW0 |A|1|318| 76| -20| 53| 71|-165|275| 24|  6|  4| 1|  SS|-0.222|FM| 2.63|   9.8855e+12|KP200212092241   |200200661| 638407|  90772|2002/12/09|22:41:00.0| 45.975|   7.932|    8.0| 2.7|  2.8|  0.9|  1.0| 0.0|Cima di Jazzi|32w|
2003|02|04|20|49|41.2| 46.058995|   7.770226|    6.739| 3.30|DDR-SW0 |A|0| 91| 40|-106|292| 52| -77|252| 78| 13|  6| 1|  NF|-0.839|FM| 3.20|   7.0795e+13|KP200302042049   |200300040| 625661| 100884|2003/02/04|20:50:00.0| 46.065|   7.765|    6.0| 3.3| 13.7|  0.8|  0.7| 0.0|Taesch|35|
2003|03|22|13|36|15.1| 48.269254|   8.994728|    8.458| 4.40|ABSRELOC|D|0|290| 79| 172| 22| 82|  11|156|  2|246| 13| 9|  SS| 0.106|MT| 3.88|   8.2459e+14|KP200303221336   |200300125| 715545| 347717|2003/03/22|13:36:15.0| 48.214|   9.004|    6.0| 4.4| 95.2|  6.2|  2.5| 0.0| Albstadt |?|
2003|04|29|04|55|09.4| 46.338523|   7.570554|    8.539| 3.90|DDR-SW0 |A|0| 67| 48| 138|188| 60|  50|305|  7| 45| 55| 1|  OT| 0.511|FM| 3.46|   1.9518e+14|KP200304290454   |200300211| 610156| 131912|2003/04/29|04:55:00.0| 46.341|   7.570|   10.0| 3.9|  6.4|  0.3| -1.5| 0.0|Salgesch|35|
2003|05|06|21|59|43.8| 46.913174|   8.905786|    3.260| 4.00|DDR-SE0 |B|0|264| 74|-169|171| 79| -16|127| 19|218|  3| 1|  SS|-0.150|FM| 3.64|   3.6666e+14|KP200305062159   |200300220| 711761| 196830|2003/05/06|22:00:00.0| 46.905|   8.908|    3.0| 4.0|  8.0|  0.9|  0.3| 0.0|Urnerboden|35|
2003|07|17|02|27|17.3| 46.729849|   9.827686|    4.687| 3.60|DDR-SE0 |A|0|100| 43|-144|342| 66| -53|297| 53| 46| 14| 9|  ON|-0.494|MT| 3.55|   2.6444e+14|KP200307170226   |200300341| 782590| 178185|2003/07/17|02:27:16.0| 46.729|   9.838|    7.0| 3.6|  6.5|  0.8| -2.3| 0.0| Sertig |?|
2003|07|18|11|01|36.1| 46.733513|   9.829724|    5.488| 3.90|DDR-SE0 |A|0|105| 44|-127|331| 56| -60|296| 64| 40|  7| 1|  ON|-0.628|FM| 3.57|   2.8191e+14|KP200307181101   |200300348| 782733| 178597|2003/07/18|11:02:00.0| 46.723|   9.831|    7.0| 3.9|  6.6|  1.2| -1.5| 0.0|Sertig|35|
2003|08|01|03|20|23.7| 46.730819|   9.832379|    5.488| 3.90|DDR-SE0 |A|0| 99| 43|-146|342| 67| -52|297| 52| 46| 14| 9|  ON|-0.478|MT| 3.69|   4.2882e+14|KP200308010320   |200300369| 782945| 178304|2003/08/01|03:20:23.0| 46.729|   9.837|    7.0| 3.9|  6.6|  0.4| -1.5| 0.0| Sertig |?|
2003|08|22|09|21|32.5| 46.315824|   7.320047|    3.710| 3.90|DDR-SW0 |A|0|151| 54| -27|258| 68|-141|120| 43| 22|  8| 1|  SS|-0.367|FM| 3.65|   3.7241e+14|KP200308220921   |200300436| 590865| 129387|2003/08/22|09:22:00.0| 46.323|   7.316|    6.0| 3.9|  4.5|  0.9| -2.3| 0.0|Glarey|35|
2003|08|22|09|30|09.6| 46.316896|   7.315968|    3.939| 3.60|DDR-SW0 |A|0|148| 58|  -2|239| 88|-148|108| 23|  9| 20| 9|  SS|-0.189|MT| 3.46|   1.9231e+14|KP200308220929   |200300438| 590551| 129507|2003/08/22|09:30:09.0| 46.318|   7.315|    6.0| 3.6|  5.0|  0.1| -2.1| 0.0| Glarey |?|
2003|08|31|05|38|58.0| 47.532340|   7.893641|   17.202| 2.90|DDR-NW0 |A|0|292| 82|-172|201| 82|  -8|156| 11|246|  0| 1|  SS|-0.089|FM| 2.78|   1.6596e+13|KP200308310538   |200300473| 634264| 264722|2003/08/31|05:39:00.0| 47.542|   7.898|   17.0| 2.9| 16.2|  1.1|  0.2| 0.0|Zeiningen|35|
2003|10|01|07|31|05.4| 47.226284|   9.201183|    7.787| 3.00|DDR-NE0 |B|0|102| 78|-172| 10| 82| -12|326| 14| 57|  3| 1|  SS|-0.111|FM| 2.85|   2.1135e+13|KP200310010730   |200300511| 733477| 232094|2003/10/01|07:31:00.0| 47.200|   9.216|    8.0| 3.0| 21.7|  3.1| -0.2| 0.0|Nesslau|35|
2004|02|18|14|31|58.4| 46.601806|   6.981338|    2.064| 3.30|DDR-SW0 |B|0| 70| 60|-155|327| 69| -32|286| 38| 20|  5| 1|  SS|-0.317|FM| 3.20|   7.0795e+13|KP200402181431   |200400088| 564961| 161274|2004/02/18|14:32:00.0| 46.609|   6.995|    9.0| 3.3| 19.1|  1.3| -6.9| 0.0|Bulle|37|
2004|02|23|17|31|21.3| 47.271321|   6.280863|   14.896| 4.80|DDR-NW0 |B|0| 47| 47|  24|300| 73| 134|359| 16|253| 44| 1|  SS| 0.389|FM| 4.41|   5.1348e+15|KP200402231731   |200400100| 512393| 236250|2004/02/23|17:31:00.0| 47.277|   6.273|   15.0| 4.8| 40.8|  0.9| -0.1| 0.0|Besancon|37|
2004|04|15|15|14|58.7| 47.518973|   8.733819|   10.809| 2.70|DDR-NE0 |A|0|203| 70|  -7|295| 83|-160|161| 19| 68|  9| 1|  SS|-0.150|FM| 2.63|   9.8855e+12|KP200404151514   |200400203| 697551| 263941|2004/04/15|15:15:00.0| 47.525|   8.726|   13.0| 2.7| 14.0|  0.9| -2.2| 0.0|Winterthur|37|
2004|04|18|03|21|05.8| 47.631920|   9.662230|   28.846| 3.00|DDR-NE0 |A|0|215| 90|   0|125| 90| 180|170|  0| 80|  0| 1|  SS| 0.000|FM| 2.81|   1.8408e+13|KP200404180320   |200400222| 767106| 278063|2004/04/18|03:21:00.0| 47.621|   9.655|   31.0| 3.0| 33.9|  1.3| -2.2| 0.0|Lindau|37|
2004|04|18|08|23|35.2| 47.682083|   8.906548|   20.959| 2.60|DDR-NE0 |A|0|116| 56|-139|360| 57| -42|327| 51| 58|  1| 1|  ON|-0.461|FM| 2.67|   1.1350e+13|KP200404180823   |200400223| 710220| 282304|2004/04/18|08:24:00.0| 47.692|   8.892|   22.0| 2.6|  3.5|  1.6| -1.0| 0.0|Stein am Rhein|37|
2004|05|30|09|46|17.8| 46.290841|   7.183645|    7.720| 2.90|DDR-SW0 |A|1|347| 89|  -1| 77| 89|-179|302|  1| 32|  0| 2|  SS|-0.011|FM| 2.78|   1.6596e+13|KP200405300945   |200400399| 580349| 126635|2004/05/30|09:46:00.0| 46.284|   7.193|    9.0| 2.9|  7.3|  1.0| -1.3| 0.0|Derborence|37|
2004|06|12|04|44|34.1| 45.721090|   6.921041|    4.823| 3.30|DDR-SW0 |B|0|104| 80|  -6|195| 84|-170| 60| 11|329|  3| 2|  SS|-0.089|FM| 3.26|   8.7096e+13|KP200406120444   |200400425| 559694|  63399|2004/06/12|04:45:00.0| 45.715|   6.937|   12.0| 3.3| 20.3|  1.4| -7.2| 0.0|Pre St.-Didier|37|
2004|06|21|23|10|02.5| 47.497788|   7.703588|   20.533| 3.80|DDR-NW0 |A|0|182| 53| -41|300| 58|-135|154| 53| 60|  3| 1|  ON|-0.478|FM| 3.36|   1.3615e+14|KP200406212309   |200400449| 619965| 260815|2004/06/21|23:10:00.0| 47.505|   7.713|   22.0| 3.8|  4.9|  1.1| -1.5| 0.0|Liestal|37|
2004|06|28|23|42|30.3| 47.516879|   8.170351|   18.973| 4.00|DDR-NE0 |A|0|202| 48| -12|300| 81|-137|170| 36| 64| 21| 1|  SS|-0.306|FM| 3.46|   1.9757e+14|KP200406282342   |200400470| 655116| 263161|2004/06/28|23:43:00.0| 47.525|   8.169|   20.0| 4.0|  4.5|  0.9| -1.0| 0.0|Brugg|37|
2004|11|08|11|52|41.0| 47.708589|   8.524159|   21.950| 2.80|DDR-NE0 |A|0|298| 70|-170|205| 81| -20|160| 21|253|  7| 1|  SS|-0.167|FM| 2.70|   1.2589e+13|KP200411081152   |200400696| 681469| 284784|2004/11/08|11:53:00.0| 47.715|   8.519|   23.0| 2.8|  5.9|  0.8| -1.1| 0.0|Siblingen|37|
2004|11|24|22|59|36.5| 45.562000|  10.625000|   10.000| 5.30|BULLETIN|D|0| 58| 58|  90|237| 32|  89|148| 13|330| 77| 9|  TF| 0.994|MT| 4.90|   2.8054e+16|KP200411242259   |200400741| 848771|  50632|2004/11/24|22:59:38.0| 45.685|  10.521|    5.0| 5.3|  0.9| 15.9|  5.0| 0.0| LagoDiGarda |?|
2004|12|05|01|52|39.0| 48.090875|   8.033642|   12.457| 5.10|DDR-NW0 |D|0|108| 80|-169| 16| 79| -10|332| 15|242|  1| 9|  SS|-0.117|MT| 4.49|   6.7862e+15|KP200412050152   |200400761| 644335| 326900|2004/12/05|01:52:39.0| 48.082|   8.039|    9.0| 5.1| 16.9|  1.1|  3.5| 0.0| Waldkirch |?|
2005|05|12|01|38|05.8| 47.265493|   7.656890|   24.172| 4.10|DDR-NW0 |A|0| 98| 63| 172|192| 83|  27|322| 13| 58| 24| 1|  SS| 0.194|FM| 3.60|   3.2129e+14|KP200505120137   |200500178| 616518| 234977|2005/05/12|01:38:00.0| 47.271|   7.657|   25.0| 4.1|  8.3|  0.6| -0.8| 0.0|Rumisberg|38|
2005|05|27|17|22|45.1| 47.057586|   9.517038|    6.708| 2.90|DDR-SE0 |A|0|189| 75|  19| 94| 72| 164|321|  2| 52| 24| 2|  SS| 0.194|FM| 2.78|   1.6596e+13|KP200505271722   |200500216| 757888| 213931|2005/05/27|17:22:00.0| 47.034|   9.509|    8.0| 2.9| 10.3|  2.7| -1.3| 0.0|Bad Ragaz|38|
2005|09|08|11|27|17.8| 46.034979|   6.875405|    6.685| 4.90|DDR-SW0 |A|1| 60| 65|-179|330| 89| -25|282| 18| 18| 17| 1|  SS|-0.011|FM| 4.38|   4.6792e+15|KP200509081126   |200500457| 556391|  98317|2005/09/08|11:27:00.0| 46.032|   6.897|    4.0| 4.9|  3.0|  1.7|  2.7| 0.0|Vallorcine|38|
2005|11|12|19|31|16.6| 47.517023|   8.169505|   18.641| 4.10|DDR-NE0 |A|0|206| 48| -34|320| 65|-133|182| 50| 79| 10| 1|  ON|-0.450|FM| 3.60|   2.8184e+14|KP200511121930   |200500662| 655052| 263176|2005/11/12|19:31:00.0| 47.529|   8.166|   20.0| 4.1|  4.6|  1.4| -1.4| 0.0|Brugg|38|
2006|03|29|09|49|46.6| 46.912817|   6.859702|    1.786| 3.20|DDR-NW0 |B|0|355| 86|  -2| 85| 88|-176|310|  4|220|  1| 1|  SS|-0.033|FM| 3.10|   5.0119e+13|KP200603290949   |200600111| 555897| 195909|2006/03/29|09:50:00.0| 46.923|   6.858|    2.0| 3.2| 16.5|  1.1| -0.2| 0.0|Cortaillod|40|
2006|04|12|22|24|53.1| 46.607688|  10.262753|    3.285| 3.50|ABSRELOC|A|0|293| 32|-130|158| 66| -68|103| 62|232| 18| 1|  ON|-0.656|FM| 3.40|   1.4125e+14|KP200604122224   |200600134| 816317| 165719|2006/04/12|22:25:00.0| 46.597|  10.259|    2.0| 3.5|  1.4|  1.2|  1.3| 0.0|Val Mora|40|
2006|12|08|16|48|39.1| 47.587960|   7.595806|    5.516| 3.40|DDR-NW0 |A|1|105| 77|-165| 12| 75| -13|329| 20|238|  2| 1|  SS|-0.167|FM| 3.17|   6.3826e+13|KP200612081648   |200600595| 611824| 270819|2006/12/08|16:49:00.0| 47.584|   7.593|    5.0| 3.4|  0.7|  0.5|  0.5| 0.0|Basel|40 42 43|
2007|01|06|07|19|52.2| 47.586542|   7.598792|    4.995| 3.10|DDR-NW0 |A|0| 91| 79|-176|360| 86| -11|315| 11| 46|  5| 1|  SS|-0.083|FM| 2.93|   2.7861e+13|KP200701060719   |200700012| 612049| 270662|2007/01/06|07:20:00.0| 47.582|   7.596|    4.0| 3.1|  0.5|  0.5|  1.0| 0.0|Basel|41 42 43|
2007|07|12|00|09|33.1| 46.942567|   8.769574|    0.489| 3.00|DDR-NE0 |B|0| 76| 82|-178|346| 88|  -8|301|  7| 31|  4| 1|  SS|-0.056|FM| 2.90|   2.5119e+13|KP200707120009   |200700372| 701330| 199912|2007/07/12|00:10:00.0| 46.949|   8.771|    2.0| 3.0|  9.9|  0.7| -1.5| 0.0|Muotathal|41|
2008|01|21|16|40|35.9| 46.771455|   9.456504|    7.174| 4.00|DDR-SE0 |A|1| 87| 81|-127|345| 38| -15|322| 42|205| 27| 1|  ON|-0.589|FM| 3.64|   3.6363e+14|KP200801211640   |200800044| 754109| 182012|2008/01/21|16:41:00.0| 46.760|   9.451|    8.0| 4.0|  8.8|  1.3| -0.8| 0.0|Paspels|44|
2008|02|17|12|41|31.5| 45.917439|   7.145090|    1.814| 3.60|DDR-SW0 |B|0|  2| 46| 169|100| 82|  45|223| 23|331| 36| 2|  SS| 0.311|FM| 3.44|   1.8160e+14|KP200802171241   |200800097| 577222|  85136|2008/02/17|12:42:00.0| 45.920|   7.171|    7.0| 3.6| 17.8|  2.0| -5.2| 0.0|Lac des Toules|44|
2008|04|17|01|07|36.9| 46.670529|  10.107403|    6.845| 3.20|DDR-SE0 |A|0|135| 65| -83|299| 26|-105| 59| 69|220| 20| 1|  NF|-0.878|FM| 2.93|   2.7861e+13|KP200804170107   |200800214| 804184| 172284|2008/04/17|01:07:00.0| 46.664|  10.103|    7.0| 3.2|  3.1|  0.8| -0.2| 0.0|Brail|44w|
2008|07|14|03|51|41.1| 45.655035|  10.504967|    5.693| 3.60|ABSRELOC|C|0| 69| 74|  94|234| 17|  76|156| 29|345| 61| 9|  TF| 0.900|MT| 3.50|   2.2509e+14|KP200807140351   |200800338| 839000|  60593|2008/07/14|03:51:41.0| 45.647|  10.478|    2.0| 3.6|  4.4|  2.3|  3.7| 0.0| LagoDiGarda |?|
2008|11|09|07|22|31.7| 46.805090|   9.203158|    6.603| 3.70|DDR-SE0 |B|0|163| 58|  -1|254| 89|-148|123| 23| 24| 21| 1|  SS|-0.183|FM| 3.43|   1.5668e+14|KP200811090722   |200800494| 734680| 185284|2008/11/09|07:23:00.0| 46.793|   9.212|    8.0| 3.7| 16.4|  1.5| -1.4| 0.0|Ilanz|44|
2008|12|13|06|02|24.4| 46.512688|  10.074357|    1.410| 3.20|DDR-SE0 |B|1|169| 80|  -3|260| 87|-170|125|  9| 34|  5| 1|  SS|-0.033|FM| 3.09|   4.8417e+13|KP200812130602   |200800544| 802247| 154662|2008/12/13|06:02:00.0| 46.501|  10.060|    2.0| 3.2| 10.7|  1.7| -0.6| 0.0|La Stretta|44w|
2009|01|04|15|30|30.3| 47.186176|   9.374047|    3.762| 4.10|DDR-NE0 |B|0| 99| 54| 155|204| 70|  39|328| 10| 67| 41| 1|  SS| 0.356|FM| 3.84|   7.1627e+14|KP200901041530   |200900008| 746676| 227945|2009/01/04|15:31:00.0| 47.173|   9.361|    4.0| 4.1|  7.1|  1.8| -0.2| 0.0|Wildhaus|45|
2009|01|17|07|09|58.0| 47.153612|   9.536746|    3.561| 3.00|DDR-NE0 |B|1|329| 66| -72|110| 30|-125|270| 64| 45| 19| 1|  NF|-0.800|FM| 2.87|   2.2646e+13|KP200901170709   |200900036| 759100| 224643|2009/01/17|07:10:00.0| 47.139|   9.529|    5.0| 3.0|  6.0|  1.7| -1.4| 0.0|Vaduz|45|
2009|05|05|01|39|25.4| 47.670313|   7.752153|   10.351| 4.20|DDR-NW0 |A|0|104| 76| 172|196| 82|  14|329|  4| 61| 16| 1|  SS| 0.122|FM| 3.62|   3.4460e+14|KP200905050139   |200900184| 623548| 280011|2009/05/05|01:39:00.0| 47.674|   7.748|   12.0| 4.2|  5.1|  0.5| -1.6| 0.0|Steinen|45|
2009|09|11|06|34|38.7| 46.538285|   9.700345|    8.902| 3.60|DDR-SE0 |A|1|104| 53|-115|322| 44| -61|315| 70|211|  5| 1|  NF|-0.722|FM| 3.27|   1.0096e+14|KP200909110634   |200900397| 773474| 156610|2009/09/11|06:34:00.0| 46.527|   9.696|   11.0| 3.6|  7.9|  1.3| -2.1| 0.0|Bivio|45|
2009|10|21|16|10|58.8| 46.136384|   6.725492|    3.580| 3.10|DDR-SW0 |A|0| 58| 58| 162|158| 75|  33|285| 11| 22| 34| 1|  SS| 0.283|FM| 3.18|   6.6069e+13|KP200910211610   |200900453| 544887| 109684|2009/10/21|16:11:00.0| 46.128|   6.747|    6.0| 3.1|  8.2|  1.9| -2.4| 0.0|Morzine|45|
2010|05|15|05|09|44.2| 46.157654|   7.717738|    6.647| 3.40|DDR-SW0 |B|0|320| 40| -48| 90| 61|-119|314| 62|201| 12| 1|  ON|-0.606|FM| 3.18|   7.3385e+13|KP201005150509   |201000184| 621560| 111835|2010/05/15|05:10:00.0| 46.150|   7.747|    7.0| 3.4| 10.8|  2.4| -0.4| 0.0|Barrhorn|47|
2010|06|07|13|19|27.6| 46.421025|   8.581502|    7.727| 2.70|DDR-SE0 |B|0| 73| 55|-135|313| 55| -45|283| 55|193|  0| 2|  ON|-0.500|FM| 2.64|   1.0233e+13|KP201006071319   |201000212| 687857| 141714|2010/06/07|13:19:00.0| 46.424|   8.598|    7.0| 2.7|  7.3|  1.3|  0.7| 0.0|Valle di Peccia|47|
2010|10|25|20|00|31.1| 47.259277|   9.563824|    3.017| 3.00|DDR-NE0 |B|0|250| 60| 108| 37| 35|  62|327| 13|198| 69| 1|  TF| 0.744|FM| 3.01|   3.6728e+13|KP201010252000   |201000436| 760834| 236441|2010/10/25|20:00:00.0| 47.244|   9.549|    5.0| 3.0|  7.4|  2.0| -2.0| 0.0|Feldkirch|47|
2011|01|08|20|48|17.6| 46.307798|   7.506309|    4.861| 3.30|DDR-SW0 |A|1|278| 78|-133|175| 44| -17|148| 41| 39| 21| 1|  ON|-0.522|FM| 3.25|   8.4140e+13|KP201101082048   |201100011| 605213| 128490|2011/01/08|20:48:00.0| 46.304|   7.516|    7.0| 3.3|  3.9|  0.9| -2.1| 0.0|Sierre|48|
2011|01|08|22|20|26.6| 46.307649|   7.505340|    4.765| 3.20|DDR-SW0 |A|1|268| 85|-141|174| 51|  -6|138| 30| 34| 22| 1|  ON|-0.433|FM| 3.18|   6.6069e+13|KP201101082220   |201100016| 605138| 128474|2011/01/08|22:20:00.0| 46.302|   7.516|    6.0| 3.2|  3.9|  1.0| -1.2| 0.0|Sierre|48|
2011|01|27|01|24|18.6| 47.499726|   9.852825|   27.948| 3.30|DDR-NE0 |A|0| 37| 89|   3|307| 87| 179|172|  1|262|  3| 1|  SS| 0.022|FM| 3.05|   4.2170e+13|KP201101270124   |201100059| 781877| 263795|2011/01/27|01:24:00.0| 47.482|   9.844|   31.0| 3.3| 22.3|  2.1| -3.1| 0.0|Bregenz|48|
2011|04|21|11|36|38.7| 46.723928|   8.010832|    6.202| 2.90|DDR-SW0 |C|0|352| 61|  41|239| 55| 144|114|  4|208| 48| 1|  OT| 0.428|FM| 2.94|   2.8840e+13|KP201104211136   |201100174| 643743| 174907|2011/04/21|11:36:00.0| 46.719|   8.019|    7.0| 2.9| 11.4|  0.8| -0.8| 0.0|Brienz|48|
2011|10|29|04|13|34.6| 45.729938|  10.874479|   14.259| 4.20|ABSRELOC|D|0| 56| 66|  57|294| 40| 140|170| 14|282| 56| 9|  OT| 0.539|MT| 3.92|   9.4885e+14|KP201110290413   |201100510| 867419|  70107|2011/10/29|04:13:34.0| 45.728|  10.790|   16.0| 4.2| 29.5|  6.6| -1.7| 0.0| LagoDiGarda |?|
2011|12|03|08|32|52.1| 46.673260|   9.970589|    8.252| 2.80|DDR-SE0 |A|0|291| 42|-120|149| 55| -66|114| 69|222|  7| 1|  NF|-0.700|FM| 2.91|   2.6002e+13|KP201112030832   |201100593| 793711| 172240|2011/12/03|08:32:00.0| 46.666|   9.955|    9.0| 2.8| 10.5|  1.4| -0.7| 0.0|Scaletta Pass|48|
2011|12|27|06|29|02.0| 47.330863|   7.316581|   11.423| 3.10|DDR-NW0 |A|0| 94| 70| 150|195| 62|  23|146|  5| 52| 35| 1|  OT| 0.294|FM| 2.97|   3.1989e+13|KP201112270628   |201100647| 590775| 242230|2011/12/27|06:29:00.0| 47.339|   7.315|   11.0| 3.1|  9.6|  0.9|  0.4| 0.0|Delemont|48|
